transfer_id,sender_id,receiver_id,amount,ccy,created_at,state,transfer_type,reference_note
TRF-00266,CUST-1165,CUST-1168,4923.59,SAR,1748547194000,COMPLETED,internal,Movie tickets
TRF-00267,CUST-1007,EXT-5063,20095.48,SAR,1747679016000,PROCESSING,local_bank,Gas split
TRF-00268,CUST-1153,CUST-1031,29310.96,SAR,1739364094000,COMPLETED,internal,Grocery share
TRF-00269,CUST-1038,EXT-5072,27668.43,SAR,1750668664000,COMPLETED,local_bank,School tuition
TRF-00270,CUST-1071,EXT-5066,33071.03,AED,1745870487000,COMPLETED,international,Internet bill
TRF-00271,CUST-1012,CUST-1183,21041.95,SAR,1741183710000,COMPLETED,internal,Medical bill
TRF-00272,CUST-1158,EXT-5067,43252.91,SAR,1738886997000,COMPLETED,local_bank,Insurance premium
TRF-00273,CUST-1177,EXT-5002,22118.54,USD,1748089495000,COMPLETED,local_bank,Grocery share
TRF-00274,CUST-1044,EXT-5028,16470.19,SAR,1746284108000,COMPLETED,local_bank,Event tickets
TRF-00275,CUST-1197,CUST-1113,1646.40,SAR,1737812743000,FAILED,internal,Car installment
TRF-00276,CUST-1135,EXT-5080,43859.93,SAR,1739417741000,COMPLETED,local_bank,Gym membership
TRF-00277,CUST-1182,CUST-1068,18388.55,SAR,1744223694000,COMPLETED,internal,Freelancer payment
TRF-00278,CUST-1027,CUST-1080,44389.32,SAR,1736544853000,FAILED,internal,Internet bill
TRF-00279,CUST-1180,CUST-1193,11348.82,SAR,1746553398000,COMPLETED,internal,Gas split
TRF-00280,CUST-1013,CUST-1103,22204.04,SAR,1741123240000,FAILED,internal,Grocery share
TRF-00281,CUST-1101,EXT-5069,29143.14,USD,1743029320000,COMPLETED,international,Business invoice
TRF-00282,CUST-1115,EXT-5007,7114.76,USD,1746396245000,COMPLETED,local_bank,Coffee money
TRF-00283,CUST-1200,EXT-5035,25623.78,SAR,1740101595000,COMPLETED,local_bank,Charity donation
TRF-00284,CUST-1148,CUST-1007,49483.89,AED,1749426097000,PROCESSING,internal,Wedding contribution
TRF-00285,CUST-1186,EXT-5039,3329.02,USD,1739338644000,COMPLETED,local_bank,Business invoice
TRF-00286,CUST-1082,EXT-5028,25306.54,SAR,1739177305000,COMPLETED,local_bank,Insurance premium
TRF-00287,CUST-1150,EXT-5047,45850.65,SAR,1745768952000,PROCESSING,local_bank,Event tickets
TRF-00288,CUST-1038,EXT-5057,25457.11,SAR,1745070263000,PROCESSING,local_bank,Uber share
TRF-00289,CUST-1054,EXT-5005,16578.02,USD,1741861260000,PROCESSING,international,Event tickets
TRF-00290,CUST-1078,EXT-5021,11346.16,GBP,1738619257000,COMPLETED,local_bank,Car installment
TRF-00291,CUST-1097,EXT-5048,31345.17,GBP,1739948669000,COMPLETED,international,School tuition
TRF-00292,CUST-1150,EXT-5050,23333.52,SAR,1739160383000,COMPLETED,local_bank,Lunch money
TRF-00293,CUST-1099,EXT-5091,8842.53,SAR,1737734785000,COMPLETED,local_bank,Uber share
TRF-00294,CUST-1162,EXT-5046,32518.58,SAR,1751140315000,FAILED,local_bank,Charity donation
TRF-00295,CUST-1069,EXT-5079,22103.25,USD,1741330787000,COMPLETED,international,Shared groceries
TRF-00296,CUST-1043,CUST-1132,20230.43,SAR,1744940259000,COMPLETED,internal,Cleaning service
TRF-00297,CUST-1074,CUST-1059,14999.60,SAR,1740270254000,FAILED,internal,Charity donation
TRF-00298,CUST-1099,EXT-5008,40866.75,GBP,1739094812000,FAILED,international,Charity donation
TRF-00299,CUST-1116,CUST-1007,6431.79,SAR,1749274466000,PROCESSING,internal,Gas split
TRF-00300,CUST-1033,EXT-5052,31849.73,SAR,1739731816000,COMPLETED,local_bank,Grocery share
TRF-00301,CUST-1008,CUST-1109,31724.40,EUR,1748246634000,COMPLETED,internal,Investment transfer
TRF-00302,CUST-1186,EXT-5075,40960.31,SAR,1737638204000,COMPLETED,local_bank,Parking fee
TRF-00303,CUST-1049,EXT-5049,6164.48,SAR,1748198879000,COMPLETED,local_bank,Wedding contribution
TRF-00304,CUST-1106,EXT-5010,49869.12,SAR,1748204761000,COMPLETED,local_bank,Internet bill
TRF-00305,CUST-1062,CUST-1045,46086.75,USD,1737937715000,COMPLETED,internal,Gift money
TRF-00306,CUST-1175,EXT-5029,3627.80,USD,1739184757000,PROCESSING,international,Eid gift
TRF-00307,CUST-1109,EXT-5029,24416.23,USD,1746033646000,PROCESSING,local_bank,Rent share
TRF-00308,CUST-1025,EXT-5058,16376.62,SAR,1746343484000,COMPLETED,local_bank,Gym membership
TRF-00309,CUST-1104,CUST-1071,30842.90,SAR,1739227237000,COMPLETED,internal,Grocery share
TRF-00310,CUST-1090,CUST-1118,19778.69,SAR,1741730527000,COMPLETED,internal,Parking fee
TRF-00311,CUST-1079,CUST-1097,5511.08,USD,1742120322000,COMPLETED,internal,Charity donation
TRF-00312,CUST-1193,CUST-1098,28384.91,SAR,1748803528000,PROCESSING,internal,Insurance premium
TRF-00313,CUST-1189,EXT-5049,31688.95,USD,1741655340000,COMPLETED,local_bank,Grocery share
TRF-00314,CUST-1041,EXT-5024,21939.20,SAR,1749952987000,COMPLETED,local_bank,Coffee money
TRF-00315,CUST-1024,CUST-1156,10824.43,SAR,1750078936000,COMPLETED,internal,Birthday gift
TRF-00316,CUST-1001,CUST-1191,17170.32,USD,1747902803000,PROCESSING,internal,Freelancer payment
TRF-00317,CUST-1070,EXT-5037,43751.49,GBP,1742382048000,COMPLETED,international,Gift money
TRF-00318,CUST-1047,EXT-5069,49.67,SAR,1743547927000,PROCESSING,local_bank,School tuition
TRF-00319,CUST-1060,CUST-1065,13806.91,AED,1747946553000,PROCESSING,internal,Furniture split
TRF-00320,CUST-1022,CUST-1176,29017.18,SAR,1739003836000,COMPLETED,internal,Insurance premium
TRF-00321,CUST-1024,CUST-1067,29422.13,SAR,1744506932000,COMPLETED,internal,Eid gift
TRF-00322,CUST-1151,CUST-1055,43743.68,SAR,1735817913000,COMPLETED,internal,Rent share
TRF-00323,CUST-1150,CUST-1074,24782.40,SAR,1742987983000,COMPLETED,internal,Dinner split
TRF-00324,CUST-1132,CUST-1014,40221.51,SAR,1744105375000,COMPLETED,internal,Salary advance
TRF-00325,CUST-1026,EXT-5090,4297.85,EUR,1739140694000,COMPLETED,international,Car installment
TRF-00326,CUST-1084,CUST-1017,21662.38,SAR,1744655873000,COMPLETED,internal,Shared groceries
TRF-00327,CUST-1162,CUST-1004,27429.68,SAR,1744889612000,COMPLETED,internal,Dinner split
TRF-00328,CUST-1012,EXT-5086,26230.03,SAR,1742783267000,COMPLETED,local_bank,Gift money
TRF-00329,CUST-1085,EXT-5059,32119.32,AED,1746612475000,COMPLETED,international,Gift money
TRF-00330,CUST-1110,EXT-5085,46225.64,SAR,1747783326000,COMPLETED,local_bank,Insurance premium
TRF-00331,CUST-1068,CUST-1181,621.75,SAR,1736240080000,COMPLETED,internal,Shared groceries
TRF-00332,CUST-1050,CUST-1048,21592.54,EUR,1741306804000,FAILED,internal,Furniture split
TRF-00333,CUST-1086,EXT-5003,8418.30,EUR,1748109046000,COMPLETED,international,Dinner split
TRF-00334,CUST-1075,CUST-1007,24025.18,SAR,1737412077000,COMPLETED,internal,Car installment
TRF-00335,CUST-1066,CUST-1190,7091.96,SAR,1737283759000,COMPLETED,internal,Wedding contribution
TRF-00336,CUST-1064,CUST-1190,6444.96,SAR,1749987761000,COMPLETED,internal,Gym membership
TRF-00337,CUST-1010,CUST-1082,48865.98,SAR,1737871687000,COMPLETED,internal,Event tickets
TRF-00338,CUST-1046,CUST-1096,32754.20,SAR,1737286398000,FAILED,internal,Uber share
TRF-00339,CUST-1158,EXT-5006,37910.65,USD,1739977803000,COMPLETED,international,Lunch money
TRF-00340,CUST-1054,CUST-1148,11398.97,SAR,1738606825000,COMPLETED,internal,Shared groceries
TRF-00341,CUST-1133,CUST-1030,7924.61,SAR,1747975449000,COMPLETED,internal,Gym membership
TRF-00342,CUST-1086,EXT-5087,6320.76,SAR,1740787359000,COMPLETED,local_bank,Medical bill
TRF-00343,CUST-1103,CUST-1198,30474.50,USD,1742866350000,COMPLETED,internal,Shared groceries
TRF-00344,CUST-1068,EXT-5066,9674.40,SAR,1738599414000,PROCESSING,local_bank,Salary advance
TRF-00345,CUST-1187,EXT-5046,37520.21,SAR,1746360138000,FAILED,local_bank,Charity donation
TRF-00346,CUST-1161,CUST-1071,27511.82,SAR,1746166012000,COMPLETED,internal,Shared groceries
TRF-00347,CUST-1160,EXT-5030,41743.61,SAR,1737227835000,COMPLETED,local_bank,Furniture split
TRF-00348,CUST-1046,CUST-1104,16632.46,SAR,1749890153000,COMPLETED,internal,Gym membership
TRF-00349,CUST-1125,EXT-5050,39378.84,GBP,1750314193000,FAILED,international,Medical bill
TRF-00350,CUST-1016,EXT-5054,5270.27,SAR,1743613535000,COMPLETED,local_bank,School tuition
TRF-00351,CUST-1064,EXT-5075,7971.11,SAR,1750411828000,COMPLETED,local_bank,Grocery share
TRF-00352,CUST-1070,EXT-5051,33349.50,GBP,1741354170000,COMPLETED,international,Travel booking
TRF-00353,CUST-1149,EXT-5089,6372.82,AED,1746312037000,PROCESSING,international,Investment transfer
TRF-00354,CUST-1142,CUST-1192,14488.91,SAR,1750399628000,PROCESSING,internal,Grocery share
TRF-00355,CUST-1100,EXT-5076,5171.86,SAR,1743648575000,COMPLETED,local_bank,Shared groceries
TRF-00356,CUST-1165,EXT-5083,20923.20,SAR,1738979386000,PROCESSING,local_bank,Cleaning service
TRF-00357,CUST-1141,CUST-1083,47009.91,SAR,1740491072000,COMPLETED,internal,Travel booking
TRF-00358,CUST-1085,EXT-5096,33441.11,SAR,1736120859000,COMPLETED,local_bank,Coffee money
TRF-00359,CUST-1026,EXT-5094,14808.79,SAR,1743574216000,COMPLETED,local_bank,Cleaning service
TRF-00360,CUST-1061,EXT-5078,37948.26,SAR,1748887968000,FAILED,local_bank,Car installment
TRF-00361,CUST-1107,CUST-1091,33693.80,USD,1744072569000,COMPLETED,internal,Dinner split
TRF-00362,CUST-1101,EXT-5084,23100.61,SAR,1736172746000,COMPLETED,local_bank,Rent share
TRF-00363,CUST-1128,CUST-1122,2955.95,SAR,1747274093000,COMPLETED,internal,Grocery share
TRF-00364,CUST-1198,CUST-1025,30681.09,SAR,1749344148000,COMPLETED,internal,Travel booking
TRF-00365,CUST-1183,CUST-1143,19336.01,USD,1740297786000,COMPLETED,internal,Freelancer payment
TRF-00366,CUST-1031,CUST-1032,19917.61,EUR,1738978440000,COMPLETED,internal,Grocery share
TRF-00367,CUST-1077,EXT-5057,32125.79,GBP,1749743620000,COMPLETED,international,Uber share
TRF-00368,CUST-1149,EXT-5022,35129.54,SAR,1741461692000,PROCESSING,local_bank,Loan repayment
TRF-00369,CUST-1053,CUST-1154,6943.34,SAR,1745498402000,COMPLETED,internal,Cleaning service
TRF-00370,CUST-1077,CUST-1056,28637.15,SAR,1744165415000,FAILED,internal,Car installment
TRF-00371,CUST-1171,CUST-1047,35128.77,SAR,1742112565000,PROCESSING,internal,Lunch money
TRF-00372,CUST-1146,EXT-5012,22580.38,SAR,1746957030000,COMPLETED,local_bank,Wedding contribution
TRF-00373,CUST-1175,EXT-5029,11041.48,SAR,1737543623000,COMPLETED,local_bank,Dinner split
TRF-00374,CUST-1100,CUST-1044,38670.13,SAR,1736144442000,COMPLETED,internal,Loan repayment
TRF-00375,CUST-1199,EXT-5032,36571.77,GBP,1736250935000,PROCESSING,international,Grocery share
TRF-00376,CUST-1021,CUST-1058,48603.42,SAR,1739296953000,COMPLETED,internal,Internet bill
TRF-00377,CUST-1171,EXT-5062,10263.87,SAR,1747182117000,COMPLETED,local_bank,Travel booking
TRF-00378,CUST-1026,CUST-1012,27279.31,USD,1747277817000,COMPLETED,internal,Car installment
TRF-00379,CUST-1187,CUST-1019,24686.25,USD,1739314837000,COMPLETED,internal,Car installment
TRF-00380,CUST-1065,EXT-5012,530.99,SAR,1740429106000,COMPLETED,local_bank,Cleaning service
TRF-00381,CUST-1182,EXT-5085,38585.24,SAR,1736480335000,COMPLETED,local_bank,Cleaning service
TRF-00382,CUST-1042,CUST-1039,41541.38,SAR,1742682342000,COMPLETED,internal,Internet bill
TRF-00383,CUST-1031,EXT-5070,37402.01,GBP,1736896293000,FAILED,local_bank,Business invoice
TRF-00384,CUST-1011,CUST-1075,47739.11,SAR,1748592362000,COMPLETED,internal,Gym membership
TRF-00385,CUST-1129,EXT-5043,44408.88,GBP,1736687585000,COMPLETED,international,Birthday gift
TRF-00386,CUST-1051,CUST-1109,23907.99,SAR,1746941342000,COMPLETED,internal,Charity donation
TRF-00387,CUST-1152,CUST-1053,19114.06,AED,1737021850000,COMPLETED,internal,Coffee money
TRF-00388,CUST-1124,CUST-1180,39537.88,USD,1737628659000,COMPLETED,internal,Parking fee
TRF-00389,CUST-1035,EXT-5013,46311.88,GBP,1749384332000,COMPLETED,international,Gift money
TRF-00390,CUST-1078,EXT-5086,8086.98,USD,1744419211000,COMPLETED,local_bank,Coffee money
TRF-00391,CUST-1168,CUST-1075,6634.68,SAR,1744635019000,COMPLETED,internal,Gas split
TRF-00392,CUST-1162,CUST-1082,24234.10,SAR,1747375881000,COMPLETED,internal,Grocery share
TRF-00393,CUST-1156,CUST-1112,25508.72,SAR,1743917655000,COMPLETED,internal,Lunch money
TRF-00394,CUST-1110,CUST-1155,27709.85,SAR,1737019394000,COMPLETED,internal,Internet bill
TRF-00395,CUST-1164,EXT-5039,5568.83,SAR,1742040139000,COMPLETED,local_bank,Coffee money
TRF-00396,CUST-1148,CUST-1044,7596.07,SAR,1741526761000,COMPLETED,internal,Parking fee
TRF-00397,CUST-1013,CUST-1182,46004.86,SAR,1739336393000,COMPLETED,internal,Salary advance
TRF-00398,CUST-1106,EXT-5085,33097.86,SAR,1742200953000,COMPLETED,local_bank,Wedding contribution
TRF-00399,CUST-1141,CUST-1089,49917.03,SAR,1738626807000,PROCESSING,internal,Cleaning service
TRF-00400,CUST-1128,EXT-5040,6955.14,USD,1741777296000,COMPLETED,international,Charity donation
TRF-00401,CUST-1185,CUST-1182,27144.75,SAR,1747503157000,FAILED,internal,Gym membership
TRF-00402,CUST-1134,EXT-5046,30229.41,SAR,1744183139000,COMPLETED,local_bank,Business invoice
TRF-00403,CUST-1057,CUST-1008,29546.45,SAR,1746226100000,FAILED,internal,Uber share
TRF-00404,CUST-1088,EXT-5058,33173.77,SAR,1742425002000,COMPLETED,local_bank,Insurance premium
TRF-00405,CUST-1094,EXT-5065,42588.37,EUR,1738773290000,COMPLETED,international,Cleaning service
TRF-00406,CUST-1186,CUST-1117,20216.32,SAR,1748436558000,FAILED,internal,Insurance premium
TRF-00407,CUST-1104,CUST-1007,43699.50,SAR,1743675249000,COMPLETED,internal,Event tickets
TRF-00408,CUST-1011,CUST-1076,32698.94,USD,1740286980000,COMPLETED,internal,Movie tickets
TRF-00409,CUST-1057,CUST-1097,47786.49,SAR,1742745260000,COMPLETED,internal,Gym membership
TRF-00410,CUST-1011,EXT-5066,43848.67,USD,1735739952000,FAILED,international,Movie tickets
TRF-00411,CUST-1106,EXT-5070,33619.07,SAR,1749171153000,PROCESSING,local_bank,Dinner split
TRF-00412,CUST-1125,CUST-1138,23590.90,SAR,1738509369000,COMPLETED,internal,Medical bill
TRF-00413,CUST-1185,CUST-1032,39639.25,SAR,1738389198000,COMPLETED,internal,School tuition
TRF-00414,CUST-1037,EXT-5019,27807.76,SAR,1740445594000,COMPLETED,local_bank,Travel booking
TRF-00415,CUST-1072,EXT-5042,26305.18,USD,1741687231000,COMPLETED,local_bank,Investment transfer
TRF-00416,CUST-1153,CUST-1009,4622.55,SAR,1747863922000,PROCESSING,internal,Travel booking
TRF-00417,CUST-1069,EXT-5078,11416.37,USD,1750608959000,COMPLETED,local_bank,Furniture split
TRF-00418,CUST-1030,CUST-1089,41303.87,SAR,1748669454000,COMPLETED,internal,Freelancer payment
TRF-00419,CUST-1082,EXT-5057,38309.51,EUR,1744584602000,COMPLETED,international,Gift money
TRF-00420,CUST-1002,EXT-5038,35013.44,SAR,1746834051000,COMPLETED,local_bank,Charity donation
TRF-00421,CUST-1143,CUST-1154,26214.30,SAR,1736172473000,COMPLETED,internal,Internet bill
TRF-00422,CUST-1139,CUST-1019,15012.10,SAR,1746115229000,COMPLETED,internal,Internet bill
TRF-00423,CUST-1183,CUST-1063,30667.09,SAR,1750301603000,PROCESSING,internal,Gift money
TRF-00424,CUST-1196,EXT-5098,46492.45,AED,1740088717000,COMPLETED,local_bank,Charity donation
TRF-00425,CUST-1143,EXT-5059,44190.46,SAR,1737844862000,COMPLETED,local_bank,Salary advance
TRF-00426,CUST-1045,CUST-1165,27777.72,SAR,1745916981000,COMPLETED,internal,Rent share
TRF-00427,CUST-1099,CUST-1194,49067.13,SAR,1745064980000,FAILED,internal,Furniture split
TRF-00428,CUST-1007,EXT-5030,33385.04,USD,1737315609000,COMPLETED,international,Movie tickets
TRF-00429,CUST-1170,EXT-5093,22237.19,AED,1751075457000,COMPLETED,local_bank,Movie tickets
TRF-00430,CUST-1185,EXT-5077,15953.64,SAR,1741251323000,COMPLETED,local_bank,Birthday gift
TRF-00431,CUST-1089,EXT-5048,15309.99,SAR,1748566316000,COMPLETED,local_bank,Travel booking
TRF-00432,CUST-1195,CUST-1048,36831.17,SAR,1749672937000,COMPLETED,internal,Business invoice
TRF-00433,CUST-1111,EXT-5082,14908.89,SAR,1750675334000,COMPLETED,local_bank,Medical bill
TRF-00434,CUST-1156,EXT-5055,3343.21,SAR,1736495607000,COMPLETED,local_bank,Birthday gift
TRF-00435,CUST-1108,EXT-5031,37809.74,SAR,1741911019000,COMPLETED,local_bank,Parking fee
TRF-00436,CUST-1012,CUST-1103,22213.53,SAR,1737246597000,COMPLETED,internal,Wedding contribution
TRF-00437,CUST-1170,EXT-5009,44946.93,SAR,1736665313000,COMPLETED,local_bank,Insurance premium
TRF-00438,CUST-1057,EXT-5003,9730.62,SAR,1747806813000,COMPLETED,local_bank,Business invoice
TRF-00439,CUST-1158,CUST-1164,19894.51,SAR,1740201397000,COMPLETED,internal,Eid gift
TRF-00440,CUST-1199,EXT-5024,43823.21,SAR,1735835916000,COMPLETED,local_bank,Lunch money
TRF-00441,CUST-1173,CUST-1062,45048.70,SAR,1738603462000,COMPLETED,internal,Lunch money
TRF-00442,CUST-1132,CUST-1197,4010.03,SAR,1747581195000,COMPLETED,internal,Lunch money
TRF-00443,CUST-1029,EXT-5043,30021.63,AED,1741179088000,COMPLETED,international,Birthday gift
TRF-00444,CUST-1081,EXT-5037,29252.10,USD,1736165487000,COMPLETED,local_bank,Shared groceries
TRF-00445,CUST-1128,EXT-5049,13884.75,SAR,1741871894000,COMPLETED,local_bank,Salary advance
TRF-00446,CUST-1062,EXT-5028,31032.92,EUR,1741352043000,FAILED,international,Business invoice
TRF-00447,CUST-1075,CUST-1047,42417.69,AED,1741087322000,FAILED,internal,Travel booking
TRF-00448,CUST-1036,EXT-5050,13983.91,SAR,1750973722000,COMPLETED,local_bank,Business invoice
TRF-00449,CUST-1112,EXT-5024,34511.03,AED,1745746710000,COMPLETED,local_bank,Eid gift
TRF-00450,CUST-1041,CUST-1125,7857.15,SAR,1738011657000,COMPLETED,internal,Rent share
TRF-00451,CUST-1078,CUST-1105,46381.28,SAR,1738649173000,COMPLETED,internal,Insurance premium
TRF-00452,CUST-1176,CUST-1152,20311.95,SAR,1745814312000,COMPLETED,internal,Charity donation
TRF-00453,CUST-1002,EXT-5029,40972.14,GBP,1748287284000,COMPLETED,local_bank,Freelancer payment
TRF-00454,CUST-1032,CUST-1151,2267.43,SAR,1744601819000,PROCESSING,internal,Movie tickets
TRF-00455,CUST-1092,CUST-1048,20905.16,SAR,1746943432000,COMPLETED,internal,Salary advance
TRF-00456,CUST-1028,EXT-5031,10590.20,SAR,1746063815000,COMPLETED,local_bank,Charity donation
TRF-00457,CUST-1155,EXT-5011,113.06,SAR,1746519023000,COMPLETED,local_bank,Shared groceries
TRF-00458,CUST-1182,EXT-5083,4981.51,SAR,1738135646000,COMPLETED,local_bank,Movie tickets
TRF-00459,CUST-1088,CUST-1184,14045.84,SAR,1743940639000,COMPLETED,internal,Medical bill
TRF-00460,CUST-1190,CUST-1091,15462.13,EUR,1747877414000,COMPLETED,internal,Investment transfer
TRF-00461,CUST-1160,CUST-1059,39698.15,SAR,1741455921000,PROCESSING,internal,Coffee money
TRF-00462,CUST-1056,CUST-1191,48119.03,SAR,1746598914000,FAILED,internal,Eid gift
TRF-00463,CUST-1120,EXT-5099,16581.57,SAR,1740541506000,COMPLETED,local_bank,Uber share
TRF-00464,CUST-1074,CUST-1114,37007.10,SAR,1745995760000,COMPLETED,internal,Grocery share
TRF-00465,CUST-1091,CUST-1174,45622.77,SAR,1751113783000,COMPLETED,internal,Event tickets
TRF-00466,CUST-1116,EXT-5055,35577.81,EUR,1741386340000,COMPLETED,local_bank,Insurance premium
TRF-00467,CUST-1046,EXT-5061,37985.69,SAR,1736804736000,COMPLETED,local_bank,Rent share
TRF-00468,CUST-1148,CUST-1142,35017.66,SAR,1741070439000,COMPLETED,internal,Travel booking
TRF-00469,CUST-1015,EXT-5085,36070.85,SAR,1736686920000,COMPLETED,local_bank,Gift money
TRF-00470,CUST-1063,CUST-1173,23928.24,SAR,1744861122000,FAILED,internal,Internet bill
TRF-00471,CUST-1114,CUST-1099,23896.39,SAR,1742855968000,COMPLETED,internal,Birthday gift
TRF-00472,CUST-1063,CUST-1039,24319.86,SAR,1744727854000,COMPLETED,internal,Investment transfer
TRF-00473,CUST-1040,CUST-1036,31791.59,SAR,1747766141000,COMPLETED,internal,Cleaning service
TRF-00474,CUST-1132,CUST-1107,24904.03,SAR,1737077029000,COMPLETED,internal,Gas split
TRF-00475,CUST-1039,EXT-5040,2011.72,SAR,1748202281000,COMPLETED,local_bank,Eid gift
TRF-00476,CUST-1087,EXT-5032,43686.34,EUR,1747473837000,FAILED,international,Car installment
TRF-00477,CUST-1054,CUST-1067,29975.92,SAR,1746187529000,COMPLETED,internal,Gas split
TRF-00478,CUST-1098,CUST-1157,48545.23,SAR,1748345023000,COMPLETED,internal,Furniture split
TRF-00479,CUST-1067,CUST-1126,10093.25,SAR,1747137827000,COMPLETED,internal,Wedding contribution
TRF-00480,CUST-1088,EXT-5010,17047.95,USD,1739210804000,COMPLETED,local_bank,Gift money
TRF-00481,CUST-1011,CUST-1026,33368.27,SAR,1736191317000,COMPLETED,internal,Coffee money
TRF-00482,CUST-1091,CUST-1180,14648.93,SAR,1742914765000,COMPLETED,internal,Gas split
TRF-00483,CUST-1057,CUST-1017,24397.71,USD,1740374146000,COMPLETED,internal,Insurance premium
TRF-00484,CUST-1057,CUST-1126,18277.92,EUR,1742263294000,COMPLETED,internal,Internet bill
TRF-00485,CUST-1193,CUST-1158,20542.53,SAR,1744556454000,COMPLETED,internal,Medical bill
TRF-00486,CUST-1076,EXT-5055,13941.32,SAR,1749136972000,COMPLETED,local_bank,Lunch money
TRF-00487,CUST-1182,CUST-1031,20345.73,SAR,1737999162000,COMPLETED,internal,Rent share
TRF-00488,CUST-1106,EXT-5017,20946.14,EUR,1742109374000,COMPLETED,local_bank,Internet bill
